"","Row","Site","SiteNo","PlotNo","SubplotNo","SubplotRes","X","Y","AgoHet","AirCar","AnaArv","Bare","BriMin","BroDia","BroHor","CroSet","CynEch","DicCap","Erodium","GalPar","GerDis","HypGla","LinCil","Lotus","MadSat","TaeCap","TriHir","VicSat","ClaPur","Lupinus","MicCal","Ranunculus","SisBel","TriCro","TriDon","Torilis","Centaurea","Gopher","Sidalcea","LacSer","AchMil","AveBar","LolMul","TriDub","VulMyu","AveFat","CerGlo","GasVen","Wyethia","LinBic","NotMadia","PlaNot","SilGal","TriEri","TriFuc","TriGra","TriAes","TriWil","UnkForb","WhiteBrush","BroMad","Clarkia","CarPac","Solidago","MadSat.1","Asclepias","UnkForb.Cerastium..","Tritileia","CovDis","BranchedTarweed","EupSpa","WhiteGlume","SoftThistle","RumCri","PetDub","TritileiaBlue","TriMicro","GerDis.1","BriMaj","StiPul","Lathyrus","LinPar","TriRef","TriWra","TriPlate","TriWild","BroSterilis","GalApa","YellowMint","NotRanunculus","Unk.Forb","AegTri","Rock","GerMol"
"1219",407,"HREC",4,6,2,0.25,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,37.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220",407,"MCL",1,6,2,0.25,2,1,0,37.5,15,15,15,0,0,0,0,0.5,0,15,0,37.5,0,0,0,15,0,0,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,37.5,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221",407,"SFREC",4,3,1,0.25,1,1,2,0,0,0,0,0,15,0,0.5,0,0,0.5,0,62.5,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222",408,"HREC",4,6,2,0.5,2,2,2,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223",408,"MCL",1,6,2,0.5,2,2,2,37.5,15,15,15,0,0.5,0,0,0,15,15,0,15,15,0,15,15,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224",408,"SFREC",4,3,2,0.25,1,2,1,0,0,0,0,0.5,15,0,0,0,0,0.5,0,37.5,0,0,15,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225",409,"HREC",4,6,3,0.25,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226",409,"MCL",1,6,3,0.25,2,1,2,15,15,0,15,0,0,0,0,0,15,15,0,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227",409,"SFREC",4,3,2,0.5,2,2,2,0.5,0,0,0,15,15,0,15,0,0,0.5,0,37.5,0,0.5,15,15,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1228",410,"HREC",4,6,4,0.25,2,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229",410,"MCL",1,6,4,0.25,2,2,2,37.5,15,15,15,0,15,0,0,0,0,15,0,15,0.5,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230",410,"SFREC",4,3,3,0.25,1,1,0,15,0,0,0,0.5,15,0,0,0,0,0.5,0,15,0,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231",411,"HREC",4,6,2,1,2,2,2,0,15,0,0,0,15,0,0,0,0.5,0.5,0,37.5,0,15,15,15,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232",411,"MCL",1,6,2,1,2,2,2,37.5,15,15,15,0,15,0,0,0.5,0.5,15,0,37.5,0,15,15,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233",411,"SFREC",4,3,4,0.25,1,2,1,0,0,0,0,15,15,0,0,0,0,0.5,0,37.5,0,0,37.5,15,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234",412,"HREC",4,6,4,0.5,2,1,1,0,15,0,0,0,0,0,0,0,0.5,0.5,0,37.5,0,15,0,15,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1235",412,"MCL",1,6,4,0.5,2,1,2,15,15,15,15,0,15,0,0,0.5,0.5,15,0,15,0,15,15,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236",412,"SFREC",4,3,2,1,2,1,3,0.5,0,15,0,15,15,0,15,0,0,0.5,0,62.5,0,0.5,15,15,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1237",413,"HREC",4,6,5,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238",413,"MCL",1,6,5,0.25,1,1,2,15,15,15,0.5,0,15,0,0,0.5,0,0.5,0,15,0,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239",413,"SFREC",4,3,3,0.5,1,1,2,0.5,0,0,0,15,15,0,0.5,0,0,0.5,0,62.5,0,0.5,15,15,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1240",414,"HREC",4,6,6,0.25,1,2,1,0,15,0,0,0,0,0,0,0,0.5,0,0,37.5,0,0,0,15,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241",414,"MCL",1,6,6,0.25,1,2,0,37.5,15,0,0.5,0,0,0,0,0,0.5,15,0,15,0,15,0.5,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242",414,"SFREC",4,3,5,0.25,2,1,2,0,0,0,0,15,15,0,0,0,0,0.5,0,37.5,0,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243",415,"HREC",4,6,3,0.5,2,2,2,0,0.5,0,0,0,15,0,0,0,0.5,0,0,15,0,15,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244",415,"MCL",1,6,3,0.5,2,2,0,37.5,15,15,15,0,15,0,0,0,0.5,15,0,15,0,15,0.5,15,0,0,15,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245",415,"SFREC",4,3,6,0.25,1,2,1,0.5,0,0,0,0,15,0,0,0,0,0.5,0,62.5,0,0,15,15,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246",416,"HREC",4,6,7,0.25,1,1,0,0,0,0,0,0,15,0,0,0,0.5,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247",416,"MCL",1,6,7,0.25,1,1,0,37.5,15,15,15,0,15,0,0,0,0,0.5,0,15,0,0,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248",416,"SFREC",4,3,4,0.5,1,2,3,0,0,15,0,0,15,0,15,0,0,0,0,37.5,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249",417,"HREC",4,6,8,0.25,1,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,15,0,15,15,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250",417,"MCL",1,6,8,0.25,1,2,0,37.5,0,15,0.5,0,0,0,0,0,0.5,0.5,0,15,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251",417,"SFREC",4,3,7,0.25,2,1,2,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254",418,"SFREC",4,3,8,0.25,2,2,3,0,0,15,0,0,15,0,0.5,0,0,0,0,37.5,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258",420,"HREC",4,5,1,1,1,2,2,0,0,0,0,0.5,0,15,0,0,0.5,15,0,37.5,0,15,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0.5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0
"1259",420,"MCL",1,5,1,1,1,2,2,37.5,15,0,0,0,15,0,0,0,15,15,0,15,0,15,15,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,62.5,62.5,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260",420,"SFREC",4,4,1,1,1,2,1,0,0,0,0,37.5,15,0,0.5,0,0,15,0,0,0,0.5,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261",421,"HREC",4,5,1,0.5,1,2,2,0,0,0,0,0.5,0,15,0,0,0.5,0.5,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262",421,"MCL",1,5,1,0.5,1,2,2,62.5,15,0,0,0,15,0,0,0,15,0,0,15,0,15,15,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,85,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263",421,"SFREC",4,4,1,0.5,1,1,0,0,0,0,0,37.5,15,0,0,0,0,15,0,0,0,15,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264",422,"HREC",4,5,1,0.25,1,1,2,0,0,0,0,0,0,0,0,0,0.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1265",422,"MCL",1,5,1,0.25,1,1,2,37.5,0.5,0,0,0,15,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266",422,"SFREC",4,4,1,0.25,1,1,0,0,0,0,0,15,15,0,0,0,0,0.5,0,0,0,0,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267",423,"HREC",4,5,2,0.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268",423,"MCL",1,5,2,0.25,1,2,2,15,0.5,0,0,0,0,0,0,0,0,0,0,15,0,15,15,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269",423,"SFREC",4,4,2,0.25,1,2,0,0,0,0,0,37.5,15,0,0,0,0,15,0,0,0,0,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1270",424,"HREC",4,5,2,0.5,2,2,0,0,0,0,0,0,0,0,0,0,0,15,0,37.5,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0
"1271",424,"MCL",1,5,2,0.5,2,2,2,62.5,15,0,0,0,15,0,0,0,0,0.5,0,15,0,15,15,15,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,62.5,37.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272",424,"SFREC",4,4,2,0.5,2,2,0,0,0,0,0,15,15,0,0,0,0,15,0,0,0,0,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1273",425,"HREC",4,5,3,0.25,2,1,0,0,0,0,0,0,0,0,0,0,0,15,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1274",425,"MCL",1,5,3,0.25,2,1,2,62.5,0.5,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,37.5,0,0,0,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275",425,"SFREC",4,4,3,0.25,1,2,0,0,0,0,0,15,0.5,0,0,0,0,15,0,0,0,0,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1276",426,"HREC",4,5,4,0.25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277",426,"MCL",1,5,4,0.25,2,2,2,62.5,15,0,0,0,15,0,0,0,0,0,0,15,0,0,15,15,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278",426,"SFREC",4,4,4,0.25,2,1,0,0,0,0,0,15,15,0,0,0,0,15,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279",427,"HREC",4,5,2,1,2,2,1,0,0,0,0,15,0,0,0,0,0,15,0,15,0,15,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
"1280",427,"MCL",1,5,2,1,2,2,3,37.5,15,15,0,0,15,0,0,0,15,15,0,37.5,0,0,15,37.5,0,0,15,15,62.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1281",427,"SFREC",4,4,2,1,2,2,2,0,0,0,0,15,37.5,0,0.5,0,0,15,0,0,0,0.5,37.5,15,15,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1282",428,"HREC",4,5,4,0.5,1,2,1,0,0,0,0,15,0,0,0,0,0,0.5,0,15,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
"1283",428,"MCL",1,5,4,0.5,1,2,3,37.5,0.5,15,0,0,15,0,0,0,0.5,15,0,15,0,0,15,15,0,0,0,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,37.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1284",428,"SFREC",4,4,3,0.5,1,1,2,0,0,0,0,15,15,0,0,0,0,15,0,0,0,15,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285",429,"HREC",4,5,5,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286",429,"MCL",1,5,5,0.25,1,1,2,37.5,15,0,0,0,15,0,0,0,0.5,15,0,15,0,0,0.5,37.5,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1287",429,"SFREC",4,4,5,0.25,1,1,2,0,0,0,0,15,15,0,0,0,0,0.5,0,0,0,0,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288",430,"HREC",4,5,6,0.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
