,site,block,plot,subplot,x,y,note,index,year,sitename,dateestablished,plotlocation,fertilized,Achillea.millefolium,Achyracaena.mollis,Lotus.sp.,Aegilops.triuncialis,Agoseris.heterophylla,Aira.caryophyllaea,Amsinckia.menziesii,Anagallis.arvensis,Astragalus.gambelianus,Athysanus.pusillus,Avena.barbata,Lomatium.californicum,Briza.maxima,Briza.minima,Bromus.carinatus,Bromus.diandrus,Bromus.hordeaceous,Bromus.madritensis,Bromus.sterilis,Calandrinia.ciliata,Calochortus.luteus,Galium.parisiense,Cardamine.oligosperma,Carduus.pachnocephalus,Castilleja.attenuata,Centaurea.melitensis,Centaurea.solstitialis,Cerastium.glomeratum,Clatonia.perfoliata,Clarkia.Purpurea,Collinsia.sparsiflora,Convolvulus.arvensis,Croton.setigerus,Cynosurus.echinatus,Daucus.pusillus,Delphinium.gracilentum,Delphinium.variegatum,Dichlostemma.capitatum,Dichlostemma.multiflorum,Thysanocarpus.curvipes,Elymus.glaucus,Elymus.multisetus,Erodium.botrys,Erodium.cicutarium,Euphorbia.spathulata,Filago.gallica,V1,Galium.aparine,Gastridium.ventricosum,Geranium.molle,Geranium.dissectum,Gilia.tricolor,Holocarpha.virgata,Hypericum.sp.,Hypochaeris.glabra,Hypochaeris.radicata,Lactuca.serriola,Lagophylla.ramosissma,Large.brush,Lathyrus.sphaericus,Linanthus.sp.,Linanthus.bicolor,Linanthus.parviflora,Little.unknown,Lolium.multiflorum,Lotus.micranthus,Lotus.purshianus,Lotus.wrangelianus,Lupinus.bicolor,Luzula.comosa,Madea.esque.plant,Madia.gracilis,Madea.sativa,Trifolium.dubium,Micropus.californica,Nassella.pulchra,Navarretia.pubescens,Tolpis.barbata,Castilleja.exserta,Petrorhagia.dubia,Plantago.lanceolata,Plagiobothrys.nothofulvus,Plantago.sp.,Poa.secunda,Trifolium.albopurpurea,Githopsis.specularioides,Ranunculus.californica,Sanicula.bipinnatifida,Scandix.pecten.veneris,Unknown.sedge,Sherardia.arvensis,Sidalcea.diploscypha,Silene.gallica,Sisyrinchium.bellum,Taeniatherum.caput.medusae,Torilis.sp.,Trifolium.bifidum,Tritileia.laxa,Trifolium.ciliolatum,Trifolium.microdon,Triphyseria.eriantha,Trifolium.depauperatum,Trifolium.subterraneum,Trifolium.gracilentum,Trifolium.hirtum,Tritileia.hyacinthina,Trifolium.microcephalum,Trifolium.wildenovii,Zeltnera.trichantha,Unknown.aster,Unknown.grass,Vicia.sativa,Vicia.villosa,Vulpia.microstachys,Vulpia.myuros,Odontostomum.hartwegii,X4.way.grass
2803,SFREC,2,2,3,3,7,NA,755,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0.5,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,15,0,0,0,0,0
2804,SFREC,2,2,4,4,7,NA,756,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,85,0.5,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,15,0,0
2805,SFREC,2,2,5,5,7,NA,757,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,85,15,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2806,SFREC,2,2,6,6,7,NA,758,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,85,0,0,0,0,0,0,0,0,37.5,0,0,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2807,SFREC,2,2,7,7,7,NA,759,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0,15,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2808,SFREC,2,2,8,8,7,NA,760,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,15,0,37.5,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
2809,SFREC,2,2,9,1,8,NA,761,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,15,15,0,0,0,0,0,0,0,0.5,0,0,0.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2810,SFREC,2,2,10,2,8,NA,762,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,15,15,0,0,0,0,0,0,0,0.5,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2811,SFREC,2,2,11,3,8,NA,763,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0
2812,SFREC,2,2,12,4,8,NA,764,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,37.5,0,0
2813,SFREC,2,2,13,5,8,NA,765,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,37.5,0.5,0,0,0,0,0,0,0,37.5,0,0,15,37.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0
2814,SFREC,2,2,14,6,8,NA,766,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2815,SFREC,2,2,15,7,8,NA,767,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,15,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.5,0,0
2816,SFREC,2,2,16,8,8,NA,768,2018,Sierra Foothill REC,2/11/2017,,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2817,SFREC,3,1,1,1,1,NA,769,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
2818,SFREC,3,1,2,2,1,NA,770,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,0.5,15,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2819,SFREC,3,1,3,3,1,NA,771,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,0.5,0.5,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,0,0,0,0
2820,SFREC,3,1,4,4,1,NA,772,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,0,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2821,SFREC,3,1,5,5,1,NA,773,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,0.5,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.5,0,0
2822,SFREC,3,1,6,6,1,NA,774,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,62.5,15,0,0,0,0,0,0,0,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0
2823,SFREC,3,1,7,7,1,NA,775,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,62.5,15,0,0,0,0,0,0,0,15,0,15,0.5,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0
2824,SFREC,3,1,8,8,1,NA,776,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2825,SFREC,3,1,9,1,2,NA,777,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0
2826,SFREC,3,1,10,2,2,NA,778,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,0.5,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,15,0,0
2827,SFREC,3,1,11,3,2,NA,779,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,0,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2828,SFREC,3,1,12,4,2,NA,780,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,15,15,0,0,0,0,0,0,0,15,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2829,SFREC,3,1,13,5,2,NA,781,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2830,SFREC,3,1,14,6,2,NA,782,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0.5,0,0,0.5,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2831,SFREC,3,1,15,7,2,NA,783,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0
2832,SFREC,3,1,16,8,2,NA,784,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,15,15,0,0,0,0,0.5,0,0,15,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0
2833,SFREC,3,1,1,1,3,NA,785,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,37.5,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0
2834,SFREC,3,1,2,2,3,NA,786,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,37.5,0,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.5,0,0
2835,SFREC,3,1,3,3,3,NA,787,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2836,SFREC,3,1,4,4,3,NA,788,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,62.5,15,0,0,0,0,0,0,0,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2837,SFREC,3,1,5,5,3,NA,789,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,62.5,15,0,0,0,0,15,0,0,15,0,15,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,85,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,SFREC,3,1,6,6,3,NA,790,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,15,0,0,15,0,15,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2839,SFREC,3,1,7,7,3,NA,791,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0.5,0,0,0.5,0,15,0.5,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2840,SFREC,3,1,8,8,3,NA,792,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,15,0,0,15,0,15,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0
2841,SFREC,3,1,9,1,4,NA,793,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,62.5,15,0,0,0,0,0,0,0,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
2842,SFREC,3,1,10,2,4,NA,794,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,0,15,0.5,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
2843,SFREC,3,1,11,3,4,NA,795,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0.5,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0
2844,SFREC,3,1,12,4,4,NA,796,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,15,0,0,0.5,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2845,SFREC,3,1,13,5,4,NA,797,2018,Sierra Foothill REC,2/11/2017,,0,0,0,0,0,37.5,15,0,0,0,0,15,0,0,0.5,0,15,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
